job,sex,year,count,perc
Professor - Social Science ,women,1920,101,2.405422651e-06
Professor - Social Science ,women,1930,0,0.0
Professor - Social Science ,women,1940,0,0.0
Professor - Social Science ,women,1950,6210,0.000102237508202
Professor - Social Science ,women,1960,11061,0.00012727324443600002
Professor - Social Science ,women,1970,8218,7.521383867200001e-05
Professor - Social Science ,women,1980,5305,4.1283134929000005e-05
Professor - Social Science ,women,1990,3183,2.1344412167e-05
Professor - Social Science ,women,2000,0,0.0
Professor - Statistics,men,1850,0,0.0
Professor - Statistics,men,1860,0,0.0
Professor - Statistics,men,1870,0,0.0
Professor - Statistics,men,1880,0,0.0
Professor - Statistics,men,1900,0,0.0
Professor - Statistics,men,1910,0,0.0
Professor - Statistics,men,1920,0,0.0
Professor - Statistics,men,1930,0,0.0
Professor - Statistics,men,1940,0,0.0
Professor - Statistics,men,1950,519,8.5444874e-06
Professor - Statistics,men,1960,100,1.1506486250000001e-06
Professor - Statistics,men,1970,0,0.0
Professor - Statistics,men,1980,0,0.0
Professor - Statistics,men,1990,0,0.0
Professor - Statistics,men,2000,0,0.0
Professor - Statistics,women,1850,0,0.0
Professor - Statistics,women,1860,0,0.0
Professor - Statistics,women,1870,0,0.0
Professor - Statistics,women,1880,0,0.0
Professor - Statistics,women,1900,0,0.0
Professor - Statistics,women,1910,0,0.0
Professor - Statistics,women,1920,0,0.0
Professor - Statistics,women,1930,0,0.0
Professor - Statistics,women,1940,0,0.0
Professor - Statistics,women,1950,0,0.0
Professor - Statistics,women,1960,100,1.1506486250000001e-06
Professor - Statistics,women,1970,0,0.0
Professor - Statistics,women,1980,0,0.0
Professor - Statistics,women,1990,0,0.0
Professor - Statistics,women,2000,0,0.0
Psychologist,men,1850,0,0.0
Psychologist,men,1860,0,0.0
Psychologist,men,1870,0,0.0
Psychologist,men,1880,0,0.0
Psychologist,men,1900,0,0.0
Psychologist,men,1910,0,0.0
Psychologist,men,1920,0,0.0
Psychologist,men,1930,0,0.0
Psychologist,men,1940,0,0.0
Psychologist,men,1950,1742,2.8679185070000003e-05
Psychologist,men,1960,10065,0.00011581278412900001
Psychologist,men,1970,16925,0.00015490316616300002
Psychologist,men,1980,50235,0.00039092521832
Psychologist,men,1990,83271,0.000558394767699
Psychologist,men,2000,66504,0.00039556905321200004
Psychologist,women,1850,0,0.0
Psychologist,women,1860,0,0.0
Psychologist,women,1870,0,0.0
Psychologist,women,1880,0,0.0
Psychologist,women,1900,0,0.0
Psychologist,women,1910,0,0.0
Psychologist,women,1920,100,2.3816065850000003e-06
Psychologist,women,1930,0,0.0
Psychologist,women,1940,0,0.0
Psychologist,women,1950,2509,4.1306587452e-05
Psychologist,women,1960,5376,6.1858870092e-05
Psychologist,women,1970,14422,0.000131994886996
Psychologist,women,1980,50476,0.000392800663281
Psychologist,women,1990,123250,0.000826484071512
Psychologist,women,2000,119715,0.0007120706905640001
Public Officials,men,1850,7585,0.001403018237202
Public Officials,men,1860,10236,0.001213596549572
Public Officials,men,1870,14974,0.00114052521285
Public Officials,men,1880,28125,0.001536273842492
Public Officials,men,1900,35977,0.0012117641459740002
Public Officials,men,1910,103010,0.0026461059703140003
Public Officials,men,1920,50743,0.00120849862973
Public Officials,men,1930,54094,0.001110071919296
Public Officials,men,1940,138820,0.0026680106275300004
Public Officials,men,1950,109734,0.0018065910990440002
Public Officials,men,1960,173633,0.0019979057274500003
Public Officials,men,1970,252529,0.002311228457797
Public Officials,men,1980,284687,0.0022154141062620003
Public Officials,men,1990,435434,0.002919912902191
Public Officials,men,2000,129379,0.000769552636465
Public Officials,women,1850,102,1.8867219537000003e-05
Public Officials,women,1860,0,0.0
Public Officials,women,1870,100,7.6167037050000005e-06
Public Officials,women,1880,897,4.8996893749e-05
Public Officials,women,1900,1605,5.4059022550000006e-05
Public Officials,women,1910,12093,0.00031064323365700004
Public Officials,women,1920,4844,0.00011536502300600001
Public Officials,women,1930,3032,6.2220173389e-05
Public Officials,women,1940,16572,0.000318500735624
Public Officials,women,1950,21025,0.00034614228823700004
Public Officials,women,1960,59279,0.000682092998551
Public Officials,women,1970,84936,0.000777362205099
Public Officials,women,1980,158596,0.0012341828590580002
Public Officials,women,1990,600459,0.004026529810113
Public Officials,women,2000,162534,0.000966760202315
Purchasing Agent,men,1850,0,0.0
Purchasing Agent,men,1860,0,0.0
Purchasing Agent,men,1870,0,0.0
Purchasing Agent,men,1880,996,5.4404577675e-05
Purchasing Agent,men,1900,1006,3.3883723791e-05
Purchasing Agent,men,1910,0,0.0
Purchasing Agent,men,1920,15744,0.000374960140836
Purchasing Agent,men,1930,21742,0.000446171177382
Purchasing Agent,men,1940,34317,0.000659545603695
Purchasing Agent,men,1950,63795,0.00105028048885
Purchasing Agent,men,1960,99324,0.001142870240526
Purchasing Agent,men,1970,152374,0.0013945769595900001
Purchasing Agent,men,1980,207326,0.0016133962737850001
Purchasing Agent,men,1990,239191,0.0016039557935020002
Purchasing Agent,men,2000,141566,0.0008420415100890001
Purchasing Agent,women,1850,0,0.0
Purchasing Agent,women,1860,0,0.0
Purchasing Agent,women,1870,0,0.0
Purchasing Agent,women,1880,100,5.462306995e-06
Purchasing Agent,women,1900,402,1.3540016863e-05
Purchasing Agent,women,1910,0,0.0
Purchasing Agent,women,1920,807,1.9219565145e-05
Purchasing Agent,women,1930,2528,5.1877506044e-05
Purchasing Agent,women,1940,8463,0.000162652167848
Purchasing Agent,women,1950,6955,0.00011450271651300001
Purchasing Agent,women,1960,14743,0.000169640126818
Purchasing Agent,women,1970,28844,0.000263989773993
Purchasing Agent,women,1980,85914,0.0006685766737690001
Purchasing Agent,women,1990,170629,0.001144195948382
Purchasing Agent,women,2000,160663,0.0009556314025650001
Radio Operator,men,1850,0,0.0
Radio Operator,men,1860,0,0.0
Radio Operator,men,1870,0,0.0
Radio Operator,men,1880,0,0.0
Radio Operator,men,1900,0,0.0
Radio Operator,men,1910,0,0.0
Radio Operator,men,1920,2825,6.728038604300001e-05
Radio Operator,men,1930,5059,0.00010381657558500001
Radio Operator,men,1940,12231,0.000235070148287
Radio Operator,men,1950,16670,0.00027444432556
Radio Operator,men,1960,27301,0.00031413858117400003
Radio Operator,men,1970,51476,0.00047112528103100004
Radio Operator,men,1980,83564,0.000650289139917
Radio Operator,men,1990,70794,0.000474727086074
Radio Operator,men,2000,121044,0.000719975647735
Radio Operator,women,1850,0,0.0
Radio Operator,women,1860,0,0.0
Radio Operator,women,1870,0,0.0
Radio Operator,women,1880,0,0.0
Radio Operator,women,1900,0,0.0
Radio Operator,women,1910,0,0.0
Radio Operator,women,1920,202,4.810845302e-06
Radio Operator,women,1930,506,1.0383709675000002e-05
Radio Operator,women,1940,404,7.764560535e-06
Radio Operator,women,1950,2611,4.2985850872000003e-05
Radio Operator,women,1960,5379,6.1893389551e-05
Radio Operator,women,1970,11417,0.00010449213873500001
Radio Operator,women,1980,47147,0.000366894620646
Radio Operator,women,1990,21810,0.000146252475453
Radio Operator,women,2000,24389,0.000145066967983
Railroad Brakeman,men,1850,506,9.359620672700001e-05
Railroad Brakeman,men,1860,2410,0.000285733458818
Railroad Brakeman,men,1870,12362,0.000941576912064
Railroad Brakeman,men,1880,23342,0.001275011698896
Railroad Brakeman,men,1900,71057,0.002393315866262
Railroad Brakeman,men,1910,94464,0.002426577559264
Railroad Brakeman,men,1920,121299,0.002888864972266
Railroad Brakeman,men,1930,87963,0.0018051032690700002
Railroad Brakeman,men,1940,75661,0.0014541445907620002
Railroad Brakeman,men,1950,79785,0.001313529724946
Railroad Brakeman,men,1960,71215,0.000819434418459
Railroad Brakeman,men,1970,57785,0.0005288673238860001
Railroad Brakeman,men,1980,91941,0.0007154783616520001
Railroad Brakeman,men,1990,39506,0.000264917482589
Railroad Brakeman,men,2000,11668,6.9401836173e-05
Railroad Brakeman,women,1850,0,0.0
Railroad Brakeman,women,1860,0,0.0
Railroad Brakeman,women,1870,0,0.0
Railroad Brakeman,women,1880,0,0.0
Railroad Brakeman,women,1900,100,3.368163398e-06
Railroad Brakeman,women,1910,252,6.4733395250000005e-06
Railroad Brakeman,women,1920,302,7.192451888000001e-06
Railroad Brakeman,women,1930,506,1.0383709675000002e-05
Railroad Brakeman,women,1940,458,8.802397834000001e-06
Railroad Brakeman,women,1950,485,7.984732927e-06
Railroad Brakeman,women,1960,199,2.289790764e-06
Railroad Brakeman,women,1970,600,5.491397323e-06
Railroad Brakeman,women,1980,1303,1.0139853876000001e-05
Railroad Brakeman,women,1990,564,3.7820447570000004e-06
Railroad Brakeman,women,2000,377,2.242414487e-06
Railroad Conductor,men,1850,404,7.4728987189e-05
Railroad Conductor,men,1860,5217,0.0006185358733020001
Railroad Conductor,men,1870,8237,0.0006273878842160001
Railroad Conductor,men,1880,18353,0.001002497202889
Railroad Conductor,men,1900,55275,0.0018617523186680001
Railroad Conductor,men,1910,60701,0.0015592785021260002
Railroad Conductor,men,1920,82636,0.0019680644180750002
Railroad Conductor,men,1930,80889,0.001659936545273
Railroad Conductor,men,1940,47656,0.000915910635827
Railroad Conductor,men,1950,55662,0.000916383926176
Railroad Conductor,men,1960,63262,0.000727923333294
Railroad Conductor,men,1970,53684,0.000491333623181
Railroad Conductor,men,1980,58455,0.00045489267715600004
Railroad Conductor,men,1990,45153,0.000302784870434
Railroad Conductor,men,2000,54613,0.000324840802103
Railroad Conductor,women,1850,0,0.0
Railroad Conductor,women,1860,0,0.0
Railroad Conductor,women,1870,0,0.0
Railroad Conductor,women,1880,99,5.407683925000001e-06
Railroad Conductor,women,1900,101,3.401845032e-06
Railroad Conductor,women,1910,0,0.0
Railroad Conductor,women,1920,202,4.810845302e-06
Railroad Conductor,women,1930,0,0.0
Railroad Conductor,women,1940,606,1.1646840803000002e-05
Railroad Conductor,women,1950,54,8.890218104543926e-07
Railroad Conductor,women,1960,400,4.602594500000001e-06
Railroad Conductor,women,1970,901,8.246248313000001e-06
Railroad Conductor,women,1980,981,7.634072642e-06
Railroad Conductor,women,1990,2878,1.9299157467000003e-05
Railroad Conductor,women,2000,3685,2.1918560704e-05
Railroad Switchman,men,1850,101,1.8682246797e-05
Railroad Switchman,men,1860,202,2.3949443436e-05
Railroad Switchman,men,1870,1308,9.9626484466e-05
Railroad Switchman,men,1880,3191,0.00017430221622700002
Railroad Switchman,men,1900,22994,0.000774475491912
Railroad Switchman,men,1910,68008,0.00174697966051
Railroad Switchman,men,1920,68425,0.0016296143061960001
Railroad Switchman,men,1930,68251,0.00140059005738
Railroad Switchman,men,1940,46193,0.0008877929327000001
Railroad Switchman,men,1950,67040,0.001103704114312
Railroad Switchman,men,1960,65023,0.0007481862555850001
Railroad Switchman,men,1970,62820,0.000574949299758
Railroad Switchman,men,1980,10746,8.3624612243e-05
Railroad Switchman,men,1990,5871,3.9369476542e-05
Railroad Switchman,men,2000,0,0.0
Railroad Switchman,women,1850,0,0.0
Railroad Switchman,women,1860,0,0.0
Railroad Switchman,women,1870,0,0.0
Railroad Switchman,women,1880,0,0.0
Railroad Switchman,women,1900,0,0.0
Railroad Switchman,women,1910,0,0.0
Railroad Switchman,women,1920,301,7.168635822000001e-06
Railroad Switchman,women,1930,0,0.0
Railroad Switchman,women,1940,0,0.0
Railroad Switchman,women,1950,218,3.5890139750000003e-06
Railroad Switchman,women,1960,498,5.730230153e-06
Railroad Switchman,women,1970,800,7.3218630970000004e-06
Railroad Switchman,women,1980,321,2.497999304e-06
Railroad Switchman,women,1990,393,2.6353609740000003e-06
Railroad Switchman,women,2000,0,0.0
Real Estate Agent,men,1850,405,7.491395992900001e-05
Real Estate Agent,men,1860,2511,0.000297708180537
Real Estate Agent,men,1870,9342,0.0007115524601610001
Real Estate Agent,men,1880,13753,0.0007512310810940001
Real Estate Agent,men,1900,54886,0.0018486501630470002
Real Estate Agent,men,1910,125936,0.0032350257400010005
Real Estate Agent,men,1920,120301,0.002865096538542
Real Estate Agent,men,1930,164288,0.0033713812156140003
Real Estate Agent,men,1940,111205,0.002137272164202
Real Estate Agent,men,1950,134551,0.002215162474415
Real Estate Agent,men,1960,172155,0.001980899140769
Real Estate Agent,men,1970,208549,0.0019087090339920002
Real Estate Agent,men,1980,404125,0.003144872177842
Real Estate Agent,men,1990,446923,0.0029969552997380004
Real Estate Agent,men,2000,437118,0.002599999299319
Real Estate Agent,women,1850,0,0.0
Real Estate Agent,women,1860,0,0.0
Real Estate Agent,women,1870,0,0.0
Real Estate Agent,women,1880,0,0.0
Real Estate Agent,women,1900,1408,4.7423740654e-05
Real Estate Agent,women,1910,3275,8.412772597500001e-05
Real Estate Agent,women,1920,4338,0.000103314093683
Real Estate Agent,women,1930,9603,0.00019706475100700002
Real Estate Agent,women,1940,9954,0.00019130800883400002
Real Estate Agent,women,1950,24702,0.00040667808818200006
Real Estate Agent,women,1960,65960,0.000758967833203
Real Estate Agent,women,1970,119193,0.001090893535278
Real Estate Agent,women,1980,375987,0.0029259042512350003
Real Estate Agent,women,1990,499220,0.003347646070431
Real Estate Agent,women,2000,500595,0.0029775636080940004
Recreation Attendant,men,1850,303,5.6046740391000006e-05
Recreation Attendant,men,1860,0,0.0
Recreation Attendant,men,1870,201,1.5309574447e-05
Recreation Attendant,men,1880,797,4.3534586754e-05
Recreation Attendant,men,1900,1305,4.3954532353000007e-05
Recreation Attendant,men,1910,0,0.0
Recreation Attendant,men,1920,7368,0.000175476773226
Recreation Attendant,men,1930,21230,0.00043566434071500005
Recreation Attendant,men,1940,58467,0.001123689506986
Recreation Attendant,men,1950,63049,0.001037998817172
Recreation Attendant,men,1960,93742,0.001078641034265
Recreation Attendant,men,1970,146544,0.001341218882264
Recreation Attendant,men,1980,177265,0.001379463697136
Recreation Attendant,men,1990,227691,0.0015268396326710001
Recreation Attendant,men,2000,343733,0.002044540739921
Recreation Attendant,women,1850,0,0.0
Recreation Attendant,women,1860,0,0.0
Recreation Attendant,women,1870,0,0.0
Recreation Attendant,women,1880,0,0.0
Recreation Attendant,women,1900,0,0.0
Recreation Attendant,women,1910,0,0.0
Recreation Attendant,women,1920,201,4.787029237e-06
Recreation Attendant,women,1930,506,1.0383709675000002e-05
Recreation Attendant,women,1940,9754,0.00018746416698500003
Recreation Attendant,women,1950,5241,8.6284505714e-05
Recreation Attendant,women,1960,16527,0.00019016769829200003
Recreation Attendant,women,1970,70335,0.000643729051234
Recreation Attendant,women,1980,149228,0.0011612817453880001
Recreation Attendant,women,1990,204770,0.0013731370655060001
Recreation Attendant,women,2000,339990,0.002022277192373
Religious Worker,men,1850,0,0.0
Religious Worker,men,1860,1712,0.000202977461202
Religious Worker,men,1870,400,3.0466814821000002e-05
Religious Worker,men,1880,99,5.407683925000001e-06
Religious Worker,men,1900,3717,0.00012519463353200002
Religious Worker,men,1910,9319,0.00023938512316600002
Religious Worker,men,1920,6861,0.000163402027837
Religious Worker,men,1930,9100,0.00018674260482800002
Religious Worker,men,1940,8879,0.00017064735889500002
Religious Worker,men,1950,15925,0.00026217911724900003
Religious Worker,men,1960,26016,0.00029935274634
Religious Worker,men,1970,17126,0.000156742784267
Religious Worker,men,1980,23979,0.00018660288265300002
Religious Worker,men,1990,49125,0.00032942012180900003
Religious Worker,men,2000,63275,0.00037636280286800004
Religious Worker,women,1850,101,1.8682246797e-05
Religious Worker,women,1860,2014,0.000238783064755
Religious Worker,women,1870,7131,0.0005431471412340001
Religious Worker,women,1880,7088,0.000387168319842
Religious Worker,women,1900,26638,0.0008972113661630001
Religious Worker,women,1910,10328,0.000265304169123
Religious Worker,women,1920,26133,0.000622385249014
Religious Worker,women,1930,38417,0.0007883616098570001
Religious Worker,women,1940,23772,0.00045687904219600005
Religious Worker,women,1950,29036,0.00047803032015400005
Religious Worker,women,1960,42944,0.0004941345456190001
Religious Worker,women,1970,24832,0.00022727063055700002
Religious Worker,women,1980,36143,0.00028126227064300004
Religious Worker,women,1990,70844,0.00047506237373
Religious Worker,women,2000,108514,0.000645446593291
Retired,men,1850,1112,0.00020568968751000002
Retired,men,1860,10543,0.001249994961131
Retired,men,1870,77092,0.005871869220588
Retired,men,1880,109228,0.005966368685074001
Retired,men,1900,87522,0.0029478839698690003
Retired,men,1910,0,0.0
Retired,men,1920,143179,0.003409960493195
Retired,men,1930,199186,0.00408752884455
Retired,men,1940,0,0.0
Retired,men,1950,0,0.0
Retired,men,1960,0,0.0
Retired,men,1970,0,0.0
Retired,men,1980,0,0.0
Retired,men,1990,0,0.0
Retired,men,2000,0,0.0
Retired,women,1850,0,0.0
Retired,women,1860,2711,0.000321420500771
Retired,women,1870,11762,0.0008958766898320001
Retired,women,1880,14252,0.0007784879930020001
Retired,women,1900,8536,0.000287506427718
Retired,women,1910,0,0.0
Retired,women,1920,10593,0.00025228358561200004
Retired,women,1930,21738,0.00044608909272100003
Retired,women,1940,0,0.0
Retired,women,1950,0,0.0
Retired,women,1960,0,0.0
Retired,women,1970,0,0.0
Retired,women,1980,0,0.0
Retired,women,1990,0,0.0
Retired,women,2000,0,0.0
Road Machinery Operator,men,1850,1415,0.000261736427902
Road Machinery Operator,men,1860,0,0.0
Road Machinery Operator,men,1870,0,0.0
Road Machinery Operator,men,1880,698,3.8126902828e-05
Road Machinery Operator,men,1900,803,2.7046352092000004e-05
Road Machinery Operator,men,1910,0,0.0
Road Machinery Operator,men,1920,10292,0.000245114949789
Road Machinery Operator,men,1930,22751,0.00046687703323700005
Road Machinery Operator,men,1940,0,0.0
Road Machinery Operator,men,1950,113735,0.0018724610298520002
Road Machinery Operator,men,1960,235174,0.0027060263979040004
Road Machinery Operator,men,1970,394873,0.0036140075587980003
Road Machinery Operator,men,1980,466269,0.003628472392181
Road Machinery Operator,men,1990,477535,0.003202231814116
Road Machinery Operator,men,2000,512160,0.0030463527952160003
Road Machinery Operator,women,1850,0,0.0
Road Machinery Operator,women,1860,0,0.0
Road Machinery Operator,women,1870,0,0.0
Road Machinery Operator,women,1880,0,0.0
Road Machinery Operator,women,1900,0,0.0
Road Machinery Operator,women,1910,0,0.0
Road Machinery Operator,women,1920,404,9.621690605e-06
Road Machinery Operator,women,1930,0,0.0
Road Machinery Operator,women,1940,0,0.0
Road Machinery Operator,women,1950,948,1.5607271783e-05
Road Machinery Operator,women,1960,599,6.8923852650000005e-06
Road Machinery Operator,women,1970,4905,4.4892173118e-05
Road Machinery Operator,women,1980,7446,5.7944245558000006e-05
Road Machinery Operator,women,1990,9309,6.2423855754e-05
Road Machinery Operator,women,2000,12391,7.3702275627e-05
Roller,men,1850,1010,0.00018682246797200003
Roller,men,1860,1706,0.00020226609159500002
Roller,men,1870,2312,0.000176098189669
Roller,men,1880,2996,0.000163650717586
Roller,men,1900,14363,0.00048376930896500006
Roller,men,1910,16373,0.000420587254169
Roller,men,1920,26233,0.0006247668556
Roller,men,1930,41952,0.0008609039294250001
Roller,men,1940,28821,0.0005539168296790001
Roller,men,1950,33817,0.000556741677113
Roller,men,1960,33573,0.00038630726294900004
Roller,men,1970,19733,0.00018060290563700002
Roller,men,1980,20678,0.00016091473403800002
Roller,men,1990,13779,9.2398572181e-05
Roller,men,2000,14228,8.462884171e-05
Roller,women,1850,0,0.0
Roller,women,1860,0,0.0
Roller,women,1870,0,0.0
Roller,women,1880,0,0.0
Roller,women,1900,0,0.0
Roller,women,1910,252,6.4733395250000005e-06
Roller,women,1920,201,4.787029237e-06
Roller,women,1930,0,0.0
Roller,women,1940,202,3.882280267000001e-06
Roller,women,1950,510,8.396317098e-06
Roller,women,1960,896,1.0309811682000001e-05
Roller,women,1970,1403,1.2840717407e-05
Roller,women,1980,2542,1.9781664277000003e-05
Roller,women,1990,2172,1.4564895767e-05
Roller,women,2000,5966,3.5486060559e-05
Roofer,men,1850,101,1.8682246797e-05
Roofer,men,1860,1202,0.000142511044605
Roofer,men,1870,2809,0.00021395320708500002
Roofer,men,1880,4591,0.000250774514164
Roofer,men,1900,8648,0.000291278770725
Roofer,men,1910,14860,0.000381721529161
Roofer,men,1920,11707,0.00027881468297600003
Roofer,men,1930,30332,0.000622447987875
Roofer,men,1940,36595,0.0007033269623570001
Roofer,men,1950,56125,0.0009240064650320001
Roofer,men,1960,64048,0.0007369674314890001
Roofer,men,1970,73714,0.0006746547704940001
Roofer,men,1980,149440,0.001162931514399
Roofer,men,1990,236158,0.0015836172443020001
Roofer,men,2000,291409,0.001733315022066
Roofer,women,1850,0,0.0
Roofer,women,1860,0,0.0
Roofer,women,1870,0,0.0
Roofer,women,1880,0,0.0
Roofer,women,1900,0,0.0
Roofer,women,1910,0,0.0
Roofer,women,1920,0,0.0
Roofer,women,1930,0,0.0
Roofer,women,1940,808,1.552912107e-05
Roofer,women,1950,0,0.0
Roofer,women,1960,99,1.139142138e-06
Roofer,women,1970,1002,9.170633530000001e-06
Roofer,women,1980,1701,1.3237061737e-05
Roofer,women,1990,3950,2.6487724807e-05
Roofer,women,2000,4992,2.9692660796000003e-05
Sailor,men,1850,69440,0.012844507104987002
Sailor,men,1860,67827,0.008041677722535001
Sailor,men,1870,65509,0.004989626430388
Sailor,men,1880,72121,0.003939470428244001
Sailor,men,1900,50515,0.0017014277408870001
Sailor,men,1910,50632,0.001300627487515
Sailor,men,1920,52981,0.001261798985116
Sailor,men,1930,44992,0.0009232882721370001
Sailor,men,1940,44940,0.000863711263515
Sailor,men,1950,58129,0.0009569990522200001
Sailor,men,1960,48904,0.000562713203683
Sailor,men,1970,42272,0.00038688724609000003
Sailor,men,1980,42697,0.00033226503526700003
Sailor,men,1990,34208,0.00022939040258200001
Sailor,men,2000,31389,0.000186703311248
Sailor,women,1850,101,1.8682246797e-05
Sailor,women,1860,301,3.5687041952000005e-05
Sailor,women,1870,201,1.5309574447e-05
Sailor,women,1880,299,1.6332297916e-05
Sailor,women,1900,503,1.6941861895e-05
Sailor,women,1910,252,6.4733395250000005e-06
Sailor,women,1920,404,9.621690605e-06
Sailor,women,1930,0,0.0
Sailor,women,1940,505,9.705700669e-06
Sailor,women,1950,986,1.6232879724e-05
Sailor,women,1960,698,8.031527404e-06
Sailor,women,1970,1201,1.0991946975000001e-05
Sailor,women,1980,1321,1.0279928603e-05
Sailor,women,1990,1197,8.026786479e-06
Sailor,women,2000,1895,1.1271552926e-05
Salesman,men,1850,104351,0.019302090450930003
Salesman,men,1860,166761,0.019771451172657002
Salesman,men,1870,218916,0.016674183083773
Salesman,men,1880,362213,0.019785186037709002
Salesman,men,1900,829630,0.027943294005197003
Salesman,men,1910,1078646,0.027708102324591
Salesman,men,1920,1178007,0.028055492290822003
Salesman,men,1930,1830029,0.037554327733189
Salesman,men,1940,1832034,0.0352102447918
Salesman,men,1950,2171684,0.035753230396571
Salesman,men,1960,2558950,0.029444522995390004
Salesman,men,1970,3021401,0.027652855607148003
Salesman,men,1980,3004021,0.023377079033849002
Salesman,men,1990,3500491,0.023473428429808003
Salesman,men,2000,4087696,0.024313816259756003
Salesman,women,1850,405,7.491395992900001e-05
Salesman,women,1860,4616,0.0005472803509990001
Salesman,women,1870,12868,0.000980117432814
Salesman,women,1880,32418,0.0017707706818100002
Salesman,women,1900,201808,0.006797223191785001
Salesman,women,1910,356928,0.009168714802179
Salesman,women,1920,504441,0.012013800076463
Salesman,women,1930,698141,0.014326666909637001
Salesman,women,1940,847292,0.016284282240468
Salesman,women,1950,1345595,0.022153024130340003
Salesman,women,1960,3203794,0.036864411616285
Salesman,women,1970,3508146,0.032107705924104
Salesman,women,1980,3179503,0.024742667551046003
Salesman,women,1990,3386271,0.022707497308930003
Salesman,women,2000,3846310,0.02287804049471
Sawyer,men,1850,9799,0.0018125478848180002
Sawyer,men,1860,13444,0.0015939421661250001
Sawyer,men,1870,13364,0.001017896283193
Sawyer,men,1880,9285,0.000507175204534
Sawyer,men,1900,39788,0.001340124853101
Sawyer,men,1910,46344,0.001190477964161
Sawyer,men,1920,39246,0.0009346853205840001
Sawyer,men,1930,41453,0.0008506638679080001
Sawyer,men,1940,46802,0.0008994974311310001
Sawyer,men,1950,98150,0.0016158794573350001
Sawyer,men,1960,109190,0.001256393233891
Sawyer,men,1970,114909,0.001051684958389
Sawyer,men,1980,110477,0.0008597242031330001
Sawyer,men,1990,95725,0.0006419082170020001
Sawyer,men,2000,70658,0.00042027724891500004
Sawyer,women,1850,0,0.0
Sawyer,women,1860,0,0.0
Sawyer,women,1870,0,0.0
Sawyer,women,1880,0,0.0
Sawyer,women,1900,402,1.3540016863e-05
Sawyer,women,1910,0,0.0
Sawyer,women,1920,303,7.216267954e-06
Sawyer,women,1930,0,0.0
Sawyer,women,1940,303,5.823420401000001e-06
Sawyer,women,1950,2415,3.9759030967000004e-05
Sawyer,women,1960,3092,3.5578055492e-05
Sawyer,women,1970,13721,0.000125579104457
Sawyer,women,1980,17380,0.000135249931211
Sawyer,women,1990,15024,0.00010074723481
Sawyer,women,2000,11801,7.0192926695e-05
Scientist,men,1850,101,1.8682246797e-05
Scientist,men,1860,101,1.1974721718e-05
Scientist,men,1870,0,0.0
Scientist,men,1880,0,0.0
Scientist,men,1900,101,3.401845032e-06
Scientist,men,1910,0,0.0
Scientist,men,1920,303,7.216267954e-06
Scientist,men,1930,1518,3.1151129025e-05
Scientist,men,1940,0,0.0
Scientist,men,1950,2012,3.3124294122e-05
Scientist,men,1960,2787,3.2068577185e-05
Scientist,men,1970,802,7.3401677550000005e-06
Scientist,men,1980,7405,5.7625186456000004e-05
Scientist,men,1990,13614,9.1292122917e-05
Scientist,men,2000,116374,0.0006921982587280001
Scientist,women,1850,0,0.0
Scientist,women,1860,0,0.0
Scientist,women,1870,0,0.0
Scientist,women,1880,0,0.0
Scientist,women,1900,0,0.0
Scientist,women,1910,0,0.0
Scientist,women,1920,0,0.0
Scientist,women,1930,0,0.0
Scientist,women,1940,0,0.0
Scientist,women,1950,65,1.070118845e-06
Scientist,women,1960,597,6.8693722920000005e-06
Scientist,women,1970,301,2.7548509900000004e-06
Scientist,women,1980,2142,1.6668892557e-05
Scientist,women,1990,6180,4.1441554255e-05
Scientist,women,2000,61293,0.00036457376967500004
Scientist - Agriculture,men,1850,0,0.0
Scientist - Agriculture,men,1860,0,0.0
Scientist - Agriculture,men,1870,0,0.0
Scientist - Agriculture,men,1880,0,0.0
Scientist - Agriculture,men,1900,0,0.0
Scientist - Agriculture,men,1910,0,0.0
Scientist - Agriculture,men,1920,404,9.621690605e-06
Scientist - Agriculture,men,1930,3032,6.2220173389e-05
Scientist - Agriculture,men,1940,0,0.0
Scientist - Agriculture,men,1950,5534,9.1108272204e-05
Scientist - Agriculture,men,1960,8576,9.8679626099e-05
Scientist - Agriculture,men,1970,12623,0.00011552984735500001
Scientist - Agriculture,men,1980,21680,0.000168712227196
Scientist - Agriculture,men,1990,28764,0.00019288428262
Scientist - Agriculture,men,2000,24723,0.000147053616362
Scientist - Agriculture,women,1850,0,0.0
Scientist - Agriculture,women,1860,0,0.0
Scientist - Agriculture,women,1870,0,0.0
Scientist - Agriculture,women,1880,0,0.0
Scientist - Agriculture,women,1900,0,0.0
Scientist - Agriculture,women,1910,0,0.0
Scientist - Agriculture,women,1920,101,2.405422651e-06
Scientist - Agriculture,women,1930,505,1.0363188509e-05
Scientist - Agriculture,women,1940,0,0.0
Scientist - Agriculture,women,1950,201,3.3091367380000003e-06
Scientist - Agriculture,women,1960,997,1.1471966793e-05
Scientist - Agriculture,women,1970,1305,1.1943789178e-05
Scientist - Agriculture,women,1980,6944,5.403771705e-05
Scientist - Agriculture,women,1990,11230,7.5305607489e-05
Scientist - Agriculture,women,2000,8867,5.2741350818000005e-05
Scientist - Biology,men,1850,0,0.0
Scientist - Biology,men,1860,100,1.1856160116e-05
Scientist - Biology,men,1870,100,7.6167037050000005e-06
Scientist - Biology,men,1880,199,1.0869990921000001e-05
Scientist - Biology,men,1900,202,6.8036900650000005e-06
